0	800
0	158
0	666
0	1246
0	815
0	606
0	688
0	158
0	2268
0	2031
0	2992
0	1819
0	3061
0	2458
0	719
0	635
0	398
0	3135
0	2379
1	63
1	2908
1	540
1	594
1	63
1	53
1	288
1	2580
1	15
1	1113
1	2657
1	401
1	63
1	2605
1	813
1	1631
1	63
1	1476
1	1000
1	1913
2	3131
2	1580
2	1748
2	3023
2	2723
2	3001
2	2709
2	1545
2	688
2	2440
2	2286
2	86
2	198
2	2241
2	1310
2	168
2	1577
2	2911
2	1172
2	1547
3	1544
3	2651
3	2321
3	1262
3	361
3	867
3	694
3	1364
3	87
3	1852
3	721
3	562
3	358
3	2822
3	208
3	2382
3	2709
3	1134
3	57
3	996
4	1631
4	2633
4	615
4	1916
4	1420
4	63
4	815
4	1246
4	1631
4	1388
4	490
4	2645
4	1631
4	2134
4	2046
4	1205
4	1631
4	3166
4	1631
4	1849
5	204
5	2286
5	2283
5	1728
5	1325
5	2011
5	694
5	2596
5	867
5	1757
5	2900
5	2012
5	2683
5	1684
5	321
5	2071
5	2454
5	1043
5	688
5	199
6	3001
6	2138
6	3131
6	1809
6	3001
6	1219
6	1182
6	103
6	125
6	3093
6	1038
6	15
6	1360
6	3059
6	2671
6	3059
6	32
6	32
6	778
7	1087
7	950
7	1087
7	2840
7	967
7	1105
7	926
7	365
7	485
7	557
7	1815
7	1337
7	1434
7	1070
7	442
7	1300
7	2974
7	2579
7	116
7	116
8	1938
8	1451
8	2323
8	952
8	1964
8	2291
8	3010
8	827
8	199
8	1829
8	1898
8	1093
8	719
8	2435
8	1102
8	62
8	416
8	606
8	419
8	2938
9	1553
9	1010
9	926
9	766
9	1322
9	468
9	1420
9	1676
9	1038
9	2248
9	407
9	1582
9	1553
9	37
9	1100
9	3072
9	1553
9	1767
9	1480
9	1653
10	3001
10	1888
10	3001
10	1039
10	3001
10	1107
10	1003
10	729
10	3001
10	2107
10	806
10	1164
10	3001
10	926
10	1892
10	339
10	3001
10	341
10	2629
10	107
11	3001
11	236
11	866
11	953
11	3001
11	487
11	142
11	1703
11	2319
11	1318
11	1280
11	107
11	2319
11	1597
11	887
11	2851
11	3001
11	1128
11	1024
11	1280
12	2376
12	2443
12	92
12	502
12	1232
12	2559
12	14
12	3040
12	1326
12	858
12	1844
12	878
12	2994
12	1366
12	863
12	2739
12	2665
12	2900
12	2246
13	1844
13	2750
13	2283
13	2608
13	1327
13	947
13	863
13	332
13	2427
13	995
13	3133
13	1280
13	2427
13	2554
13	1693
13	141
13	2621
13	2578
13	1148
13	1143
14	826
14	672
14	1232
14	310
14	806
14	2905
14	238
14	1625
14	1966
14	204
14	2235
14	1999
14	3189
14	1280
14	1990
14	2994
14	1410
14	1479
14	551
14	1010
15	2282
15	180
15	3063
15	660
15	1462
15	1463
15	2536
15	2104
15	463
15	2225
15	1158
15	2455
15	1577
15	2265
15	2224
15	581
15	3194
15	1026
15	1312
15	442
16	2488
16	3001
16	2488
16	2130
16	1006
16	2488
16	1616
17	766
17	2887
17	2384
17	1157
17	863
17	1727
17	1466
17	2104
17	1135
17	96
17	2712
17	688
17	1113
17	1100
17	1024
17	2150
17	617
17	1936
17	2478
17	1280
18	688
18	2084
18	1818
18	609
18	2603
18	998
18	2764
18	1345
18	1730
18	173
18	1093
18	1901
18	1789
18	2464
18	1030
18	2246
18	1789
18	2584
18	2455
18	661
19	2488
19	1262
19	890
19	2488
19	2047
19	1782
19	2780
19	2488
19	16
19	16
19	2488
19	2488
19	2571
19	1370
19	2488
19	2047
20	1578
20	111
20	738
20	730
20	3001
20	1016
20	476
20	2435
20	1093
20	1061
20	2282
20	1898
20	2571
20	44
20	1638
20	812
20	1061
20	2090
20	787
20	332
21	2592
21	104
21	2597
21	878
21	1071
21	730
21	1770
21	2862
21	874
21	1969
21	330
21	766
21	874
21	1969
21	2591
21	1100
21	1047
21	3023
21	2268
21	2111
22	2007
22	1225
22	1280
22	2669
22	2115
22	2480
22	806
22	766
22	1638
22	1509
22	2044
22	332
22	3056
22	1617
22	2483
22	2887
22	270
22	846
22	441
22	2365
23	2606
23	1401
23	2453
23	2246
23	2039
23	2596
23	1452
23	889
23	2146
23	1598
23	3100
23	2772
23	1427
23	1856
23	2045
23	361
23	2350
23	370
24	401
24	2729
24	1182
24	1060
24	2531
24	3034
24	1386
24	594
24	401
24	1322
24	1938
24	1806
24	1201
24	567
24	2506
24	1591
24	2560
24	168
24	1459
24	1296
25	1898
25	952
25	3203
25	1157
25	265
25	2578
25	298
25	2756
25	2140
25	304
25	1577
25	2365
25	1459
25	1759
25	1883
25	2811
25	365
25	2279
25	724
25	3013
26	687
26	2135
26	2026
26	1693
26	687
26	2894
26	3203
26	257
26	1280
26	14
26	1909
26	2371
26	1280
26	2824
26	1653
26	2824
26	3051
26	2224
26	1513
26	189
27	543
27	977
27	3110
27	954
27	1410
27	1688
27	3198
27	422
27	2766
27	1995
27	1909
27	283
27	2780
27	619
27	2502
27	1046
27	2147
27	2392
27	1936
28	3199
28	1776
28	406
28	145
28	838
28	433
28	3169
28	1847
28	2905
28	39
28	2394
28	1935
28	1076
28	1915
28	1798
28	2962
28	364
28	1178
28	698
28	889
29	1102
29	1746
29	1054
29	2878
29	977
29	3114
29	3185
29	476
29	977
29	80
29	610
29	2851
29	701
29	2617
29	2169
29	64
29	701
29	775
29	206
29	1965
30	2838
30	69
30	3001
30	209
30	2701
30	1546
30	1326
30	1663
30	2107
30	609
30	562
30	1337
30	1851
30	663
30	748
30	363
30	91
30	131
30	1403
30	2079
31	1789
31	1459
31	862
31	2694
31	701
31	157
31	1705
31	131
31	1191
31	1102
31	1387
31	2011
31	547
31	1793
31	2259
31	1789
31	1789
31	1187
31	2012
31	1343
32	3051
32	2335
32	1620
32	253
32	2400
32	2967
32	1831
32	2488
32	1004
32	1793
32	2504
32	1885
32	1122
32	3141
32	861
32	442
32	3131
32	486
32	178
32	1016
33	2793
33	419
33	419
33	2263
33	1066
33	3001
33	1159
33	107
33	1266
33	2733
33	2082
33	1322
33	1364
33	1077
33	1398
33	686
33	1500
33	485
33	1253
33	2847
34	1059
34	1059
34	2922
34	1059
34	408
34	2809
34	1944
34	1059
34	408
34	2809
34	1893
34	1059
34	1253
34	972
34	2505
34	1059
34	1059
34	408
35	422
35	2410
35	766
35	2974
35	422
35	2963
35	3006
35	2242
35	422
35	1177
35	1884
35	2417
35	1884
35	1134
35	2898
35	1681
35	1884
35	1240
35	1425
35	2362
36	46
36	3115
36	2279
36	3024
36	3171
36	2182
36	1687
36	46
36	2150
36	502
36	1561
36	46
36	1911
36	2428
36	687
36	46
36	1911
36	1542
36	1922
37	1553
37	1480
37	1764
37	393
37	1144
37	1413
37	2259
37	1638
37	2148
37	3027
37	1016
37	361
37	1144
37	2257
37	2257
37	210
37	1553
37	1247
37	1202
37	1063
38	276
38	1793
38	863
38	1917
38	1580
38	2074
38	1458
38	2922
38	1959
38	1893
38	1326
38	327
38	15
38	1439
38	1097
38	523
38	406
38	2422
38	2647
38	432
39	2665
39	2231
39	1328
39	2716
39	1524
39	1396
39	1063
39	1321
39	1793
39	1991
39	1016
39	2639
39	486
39	2326
39	1577
39	924
39	615
39	276
39	442
39	2182
40	1387
40	669
40	1842
40	3110
40	1387
40	150
40	2530
40	1321
40	1387
40	662
40	486
40	690
40	1387
40	2010
40	567
40	2135
40	1387
40	2158
40	1793
40	1121
41	2683
41	2291
41	1964
41	2584
41	2148
41	2683
41	2753
41	2683
41	1694
41	747
41	2279
41	2683
41	2514
41	2833
41	2832
41	2148
41	2888
41	2148
42	592
42	615
42	924
42	2004
42	2497
42	75
42	609
42	316
42	1452
42	2596
42	857
42	2098
42	1452
42	332
42	178
42	990
42	1452
42	2848
42	2857
42	1777
43	442
43	1852
43	687
43	2044
43	1115
43	1115
43	419
43	3156
43	2301
43	2791
43	2791
43	490
43	469
43	1789
43	1787
43	1453
43	843
43	2621
43	1600
43	2787
44	2571
44	1370
44	2591
44	2908
44	1499
44	833
44	1180
44	633
44	1230
44	2881
44	2908
44	1271
44	689
44	690
44	91
44	2279
44	2953
44	959
44	1729
44	3199
45	610
45	80
45	610
45	172
45	606
45	276
45	6
45	2456
45	926
45	231
45	1986
45	1224
45	610
45	1484
45	2035
45	3148
45	606
45	2690
45	2457
45	3096
46	2150
46	995
46	2150
46	197
46	3115
46	2279
46	1766
46	295
46	1911
46	2662
46	688
46	406
46	1111
46	2502
46	2770
46	2502
46	1319
46	1358
46	2047
46	2841
47	1405
47	1884
47	2360
47	1884
47	2256
47	1131
47	357
47	2408
47	1167
47	559
47	796
47	1884
47	2945
47	1884
47	953
47	2151
47	2053
47	1728
47	613
48	687
48	1176
48	2503
48	1727
48	977
48	3114
48	731
48	643
48	687
48	332
48	634
48	332
48	2009
48	2081
48	204
48	146
48	831
48	560
48	316
48	2128
49	1037
49	2198
49	1746
49	2727
49	2567
49	3123
49	2567
49	1463
49	2578
49	1491
49	2846
49	1135
49	736
49	768
49	57
49	1877
49	833
49	2194
49	3131
49	2264
50	1065
50	1729
50	1065
50	364
50	2615
50	2832
50	1903
50	2151
50	1279
50	1898
50	920
50	1278
50	3033
50	1787
50	833
50	1056
50	97
50	821
50	1864
51	2317
51	1770
51	898
51	44
51	1792
51	2715
51	2455
51	206
51	30
51	1481
51	2836
51	2506
51	1792
51	2011
51	710
51	3051
51	1713
51	913
51	688
51	3107
52	790
52	15
52	13
52	3199
52	790
52	634
52	582
52	635
52	790
52	1444
52	880
52	1224
52	790
52	634
52	1933
52	30
52	790
52	634
52	3061
52	1264
53	2147
53	837
53	1383
53	571
53	2713
53	2922
53	2071
53	2371
53	816
53	861
53	1976
53	2966
53	1266
53	1915
53	571
53	1798
53	816
53	1143
53	593
53	1073
54	1519
54	885
54	1764
54	633
54	1316
54	1073
54	2485
54	885
54	1252
54	766
54	1337
54	2472
54	2173
54	867
54	947
54	2199
54	989
54	655
54	2355
54	3207
55	459
55	1345
55	1986
55	596
55	1391
55	576
55	2427
55	12
55	2638
55	2639
55	1811
55	3019
55	247
55	729
55	2403
55	236
55	2678
55	2346
55	579
55	2478
56	767
56	720
56	1394
56	653
56	2717
56	2717
56	610
56	767
56	1541
56	990
56	1855
56	767
56	2466
56	3001
56	844
56	1541
56	1036
56	1541
56	1400
57	1324
57	1010
57	1102
57	1665
57	1761
57	768
57	3106
57	195
57	3001
57	1097
57	2600
57	1218
57	479
57	1968
57	2235
57	2712
57	2222
57	2712
58	2284
58	2321
58	2194
58	2335
58	2265
58	928
58	2608
58	760
58	2265
58	1729
58	1321
58	2478
58	2265
58	1242
58	1280
58	1729
58	2284
58	541
58	2356
58	2380
59	1187
59	2938
59	863
59	1897
59	2564
59	781
59	1035
59	2737
59	2657
59	2435
59	1286
59	1499
59	2609
59	2727
59	2598
59	1459
59	2564
59	1187
59	2187
60	729
60	2781
60	1644
60	1770
60	30
60	3019
60	1102
60	1141
60	977
60	1811
60	2766
60	1830
60	293
60	926
60	2134
60	926
60	729
60	116
60	2197
60	1428
61	1513
61	1935
61	2503
61	1727
61	690
61	2106
61	1016
61	2481
61	923
61	3056
61	928
61	2514
61	662
61	664
61	462
61	664
61	877
61	2151
61	487
61	1403
62	2938
62	609
62	2647
62	2480
62	485
62	1728
62	2055
62	2242
62	2796
62	3123
62	1233
62	3038
62	1521
62	3143
62	2315
62	1510
62	2796
62	2471
62	2737
62	571
63	646
63	2899
63	2689
63	1799
63	646
63	2899
63	905
63	1522
63	2508
63	1201
63	2060
63	501
63	2659
63	2081
63	1799
63	1085
63	1476
63	2966
63	1675
63	1844
64	2331
64	2616
64	3131
64	827
64	853
64	140
64	1100
64	2594
64	3051
64	2745
64	1335
64	987
64	2999
64	2729
64	1358
64	1159
64	2999
64	1224
64	2082
64	1727
65	1013
65	1459
65	1111
65	1577
65	2796
65	578
65	347
65	2804
65	485
65	2198
65	1716
65	1729
65	2796
65	485
65	1593
65	3110
65	2246
65	1736
65	2011
66	2756
66	2059
66	72
66	3171
66	2471
66	1578
66	1703
66	3206
66	1935
66	104
66	1748
66	399
66	92
66	2627
66	2174
66	376
66	688
66	406
66	2246
66	763
67	1045
67	1954
67	463
67	428
67	2675
67	2243
67	1703
67	1675
67	2768
67	2768
67	2168
67	2768
67	2291
67	2312
67	539
67	2768
67	178
67	609
68	2440
68	2190
68	903
68	2847
68	513
68	905
68	2793
68	1380
68	2900
68	1793
68	442
68	2639
68	1364
68	1500
68	2693
68	1911
68	2819
68	1102
68	3207
68	2355
69	2832
69	1903
69	1903
69	2996
69	2135
69	2958
69	3171
69	2043
69	2838
69	3084
69	1024
69	821
69	1795
69	2798
69	2085
69	980
69	170
69	1143
69	1811
69	1016
70	3083
70	821
70	398
70	276
70	774
70	559
70	1832
70	559
70	478
70	1708
70	2965
70	942
70	468
70	1919
70	2724
70	100
70	701
70	452
70	2135
70	2518
71	1091
71	827
71	2301
71	1589
71	1091
71	2339
71	1482
71	1385
71	231
71	143
71	231
71	926
71	730
71	2875
71	250
71	861
71	730
71	2365
71	15
71	755
72	398
72	687
72	928
72	861
72	863
72	2669
72	2260
72	2335
72	1337
72	1038
72	276
72	1472
72	863
72	181
72	2916
72	1741
72	3171
72	766
72	2766
72	1784
73	1484
73	817
73	3152
73	140
73	812
73	80
73	1811
73	1782
73	383
73	2378
73	680
73	1454
73	1201
73	1801
73	990
73	687
73	465
73	1622
73	2178
73	2059
74	2595
74	1408
74	3084
74	2838
74	3131
74	1366
74	2976
74	2315
74	2639
74	2212
74	3121
74	3145
74	1025
74	1025
74	2647
74	3135
74	2595
74	1413
74	2000
74	479
75	2991
75	44
75	2897
75	1036
75	2390
75	2315
75	2516
75	760
75	1100
75	622
75	1898
75	1157
75	1880
75	2122
75	1704
75	2182
75	2991
75	2111
75	96
75	2506
76	1413
76	413
76	821
76	609
76	964
76	1207
76	2827
76	914
76	1683
76	1993
76	2009
76	1683
76	2808
76	2458
76	2808
76	954
76	3121
76	2846
77	1707
77	1420
77	1451
77	1952
77	2393
77	1016
77	2473
77	1321
77	442
77	1930
77	1077
77	2151
77	2393
77	1016
77	361
77	2293
77	442
77	1260
77	1953
77	94
78	2527
78	827
78	2690
78	877
78	2883
78	1808
78	977
78	3065
78	512
78	2334
78	3165
78	1187
78	512
78	1916
78	1803
78	610
78	2883
78	1738
78	441
78	2647
79	812
79	1450
79	1981
79	803
79	3065
79	1408
79	1694
79	1408
79	1954
79	1073
79	2357
79	2390
79	3065
79	1782
79	2198
79	321
79	3074
79	1289
79	1395
79	358
80	604
80	1102
80	1436
80	3145
80	1514
80	2186
80	1459
80	2554
80	1357
80	1311
80	2485
80	604
80	398
80	2693
80	3059
80	1514
80	1844
80	1364
80	1964
81	977
81	1022
81	2372
81	60
81	2279
81	2766
81	863
81	215
81	2551
81	94
81	812
81	363
81	543
81	436
81	1225
81	2527
81	748
81	1030
82	1345
82	30
82	2344
82	671
82	2211
82	3034
82	2996
82	2671
82	2502
82	2948
82	1577
82	1799
82	2793
82	1952
82	1787
82	396
82	186
82	2090
82	2379
82	1730
83	2094
83	2568
83	1087
83	1102
83	1280
83	200
83	2003
83	200
83	2781
83	1990
83	2279
83	1719
83	2690
83	2182
83	1901
83	2781
83	3171
83	1017
83	1909
84	954
84	1750
84	1851
84	1157
84	809
84	80
84	604
84	1102
84	810
84	81
84	1225
84	629
84	977
84	2577
84	459
84	2907
84	810
84	81
84	2279
84	2279
85	1157
85	3151
85	1594
85	3001
85	2621
85	1006
85	2802
85	1006
85	1158
85	1343
85	2016
85	522
85	1157
85	1788
85	1788
85	1999
85	1158
85	2043
85	816
85	2819
86	2932
86	2975
86	2264
86	2999
86	2224
86	955
86	2936
86	3001
86	2278
86	872
86	2284
86	1764
86	387
86	387
86	387
86	469
86	1280
86	1639
86	2529
86	2513
87	1181
87	1500
87	2012
87	3034
87	3034
87	3156
87	1157
87	1850
87	1877
87	835
87	2588
87	1435
87	1603
87	2916
87	2152
87	1143
87	1175
87	2110
87	955
88	2845
88	316
88	885
88	1709
88	1500
88	32
88	1203
88	125
88	2845
88	202
88	1954
88	1931
88	872
88	2151
88	1242
88	486
88	1830
88	2838
88	1016
89	1083
89	651
89	3107
89	474
89	1273
89	125
89	2647
89	3059
89	1945
89	167
89	1994
89	1671
89	861
89	1274
89	60
89	977
89	1945
89	1559
89	2659
89	2315
90	1280
90	837
90	2394
90	1280
90	2071
90	2357
90	1280
90	483
90	1930
90	739
90	1280
90	199
90	1280
90	630
90	422
90	3111
91	265
91	2494
91	150
91	843
91	1014
91	444
91	85
91	1157
91	30
91	977
91	405
91	559
91	863
91	952
91	1076
91	1693
91	2506
91	348
91	391
91	1780
92	2151
92	2712
92	1530
92	1157
92	12
92	814
92	2975
92	2435
92	571
92	687
92	2046
92	2046
92	2443
92	364
92	2756
92	1680
92	2627
92	2852
92	2999
92	3139
93	3106
93	2408
93	1167
93	1102
93	1619
93	821
93	3160
93	701
93	325
93	1327
93	3170
93	3170
93	3106
93	1322
93	1499
93	1016
93	2090
93	1043
93	644
93	1846
94	687
94	225
94	507
94	2603
94	2795
94	2551
94	1729
94	1364
94	1011
94	2687
94	1011
94	724
94	1520
94	61
94	2886
94	2795
94	2551
94	1729
94	702
95	1909
95	3051
95	3181
95	1909
95	1322
95	2069
95	1982
95	896
95	585
95	1789
95	15
95	613
95	3056
95	2847
95	1419
95	1450
95	1692
95	1704
95	1704
95	1308
96	858
96	1873
96	1669
96	1752
96	1280
96	1954
96	3070
96	1954
96	2054
96	2159
96	441
96	1628
96	1880
96	1286
96	441
96	1901
96	548
96	747
96	2354
96	2453
97	821
97	3005
97	1675
97	1703
97	821
97	424
97	637
97	637
97	1100
97	2445
97	1704
97	3168
97	1272
97	2282
97	1280
97	2278
97	2036
97	125
97	917
97	2774
98	625
98	3169
98	2315
98	1195
98	1343
98	2012
98	2071
98	2835
98	2082
98	1172
98	806
98	3131
98	1343
98	697
98	149
98	1102
98	613
98	1220
98	104
98	2994
99	1297
99	1078
99	349
99	2608
99	2658
99	2148
99	2205
99	1095
99	2658
99	1379
99	2658
99	552
99	2658
99	1310
99	2658
99	1297
99	1078
99	1297
99	1078
100	551
100	469
100	1111
100	2644
100	1509
100	1882
100	2106
100	1882
100	1102
100	1188
100	1233
100	2574
100	282
100	2875
100	867
100	170
100	688
100	1634
100	1171
100	1171
101	639
101	465
101	1623
101	1266
101	1933
101	115
101	367
101	2471
101	2059
101	1424
101	1102
101	903
101	661
101	3079
101	3048
101	321
101	2059
101	3151
101	2212
101	1280
102	1102
102	342
102	2810
102	3115
102	1102
102	2954
102	3073
102	1280
102	1838
102	469
102	1205
102	2044
102	1326
102	109
102	2887
102	320
102	2846
102	1976
102	2238
102	2248
103	1838
103	843
103	1790
103	1248
103	1247
103	43
103	2087
103	43
103	3169
103	433
103	1280
103	199
103	1838
103	817
103	32
103	926
103	12
103	2376
103	3100
103	2376
104	1258
104	1261
104	820
104	1830
104	1248
104	1458
104	2231
104	1735
104	2870
104	3090
104	2379
104	637
104	2168
104	2132
104	557
104	2841
104	2499
104	2611
104	2500
104	2465
105	1901
105	607
105	465
105	1016
105	2258
105	1943
105	2356
105	730
105	1102
105	1505
105	1915
105	838
105	2258
105	1167
105	2336
105	2574
105	2333
105	1038
105	2520
105	1038
106	730
106	3116
106	975
106	2506
106	1266
106	2847
106	971
106	2641
106	1395
106	1280
106	1176
106	953
106	876
106	2908
106	2591
106	1112
